44,,Thrissur,xxxv. Hepatitis A,31,00,07-12-15,Under Control,,"Cases reported from Village/PHC Varantharapilly, HSC Kundai, BlockKodakara CHC Mattathur. District RRT investigated the outbreak. House to house survey done. Consumption of Ice creams could be the cause of outbreak. 04 Serum Samples tested positive for Hepatitis A IgM ELISA. All cases treated symptomatically. Chlorination done. Health education given.",,51
45,,Rajgarh,xxxvi. Measles,05,00,23-11-15,Under Control,,"Cases reported from Village Napanera, CHC Suthaliya, BlockBaiaora. District RRT investigated the outbreak. House to house survey done. All the cases were in 1-10 year age group and were immunized. 05 Blood serum samples were collected and tested positive for Measles IgM. All cases treated symptomatically. Health education given.",,51
46,,Khurda (Bhuvneshwar),xxxvii. Acute Diarrheal Disease,29,00,01-12-15,Under Surveillance,,"Cases reported from Village Willkison Nagar, SC W.K. Nagar, CHC Haladia, BlockKhordha. District RRT investigated the outbreak. House to house survey done. 05 water samples and 05 RS taken and sent to SCB Mch, Cuttack. Result, Water sample: Ecoli and RS: No entro pathogenic. All cases treated symptomatically. Health education given.",,51
47,,Nawarangpur,xxxviii. Measles,47,00,30-11-15,Under Surveillance,,"Cases reported from Khuduku Ashram School, SC Khuduku, CHC Hatabhrandi, BlockRaighar. District RRT investigated the outbreak. House to house survey done. Only 13 cases were immunised.10 samples were collected for testing and sent to NICED Kolkata out of which 09 samples tested positive for Measles IgM ELISA.All cases treated symptomatically. Health education given.",,51
48,,Nizamabad,xxxix. Food Poisoning,36,00,28-10-15,Under Control,,"Cases reported from ZPHS School, Village Pentakurd, PHC Saloora, CHNCNavipet. District RRT investigated the outbreak. House to house survey done. All cases consumed mid-day meal at School. Food samples (Chilli powder, Turmeric, Tamarind) and 03 Water samples were collected and sent for analysis. Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",,51
49,,South 24 Parganas,xl. Food Poisoning,220,00,07-12-15,Under Surveillance,,"Cases of loose motion, nausea, vomiting and pain in abdomen were reported from Village Mamodpur, SC Magrahat BPHC HQ, GP Magrahat – West, Block Magrahat-II. District RRT investigated the outbreak. House to house survey done. All cases consumed Radhaballavi, dal, chanasabji, fish, chutney, rasogolla at a marriage ceremony. 07 Food and 02 Stool samples were collected; Food samples were sent to Public Health Lab and stool samples were sent to CNMCH. Result, Stool samples found no pathogenic organisms and Food samples result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",,51
17,,Nalanda,xiii. Measles?,15,00,16-11-15,Under Control,,"Cases reported from Village Kapasia, HSC Mina Bazar, BlockIslampur. District RRT investigated the outbreak. House to house survey done. Majority of cases were under 02 years of age. 06 Blood samples have been collected and sent to PMCH Patna; result awaited. All cases treated symptomatically. Health education given.",,52
18,,Rewa,xiv. Measles,22,01,01-12-15,Under Control,,"Cases reported from Village PataiVishesher, PHC Dev Talab, CHC/Block Mauganj. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 10 months to 07 years of age group. 05 Blood samples were collected and sent to NIV Punewere found to be positive for Measles IgM ELISA. One 03 year old male child died due to the condition. All cases treated symptomatically. Health education given.",,52
19,,Satara,xv. Fever,21,01,03-12-15,Under Surveillance,,"Cases reported from Village Shingadwadi, PHC Ka. Khatav, Block Khatav. District RRT investigated the outbreak. House to house survey done. 21 Blood samples were collected for analysis; result awaited. All cases treated symptomatically. Health education given.",,52
20,,Nabarangpur,xvi. Chickenpox,12,00,10-12-15,Under Control,,"Cases reported from Badatemera Ashram School, SC Mundapadar, CHC/Block Jharigam. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",,52
21,,Kaushambi,xvii. Measles?,44,00,14-12-15,Under Control,,"Cases reported from Village Lohnda, SC Uchrawan PHC Kara. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 01 year to 12 years of age group 22 cases were unimmunized. 05 Blood samples were collected and sent to SGPGI, Lucknow; result awaited. All cases treated symptomatically. Health education given.",,52
17,,Sitamarhi,xiv. Measles,21,00,17-12-15,Under Surveillance,,"Cases reported from Village Gogalaktol, W.N.-2, PHC Bokhra. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 2-12 years age group.05 serum samples tested at PMCH Patna were found to be positive for Measles IgM ELISA. All cases treated symptomatically. Health education given.",,53
18,,North Goa,xv. Kyasanur Forest Disease,14,00,13-12-15,Under Surveillance,,"Cases reported from Villages Mauxi, Zarme & Kopardem,CHC Valpoi. District and state RRT investigate the outbreak with team from MCVR(Manipal Centre for Virus Research).House to house fever survey done.14 out of 68 samples tested positive for KFD at MCVR.03 Monkey deaths reported in the area which being investigated by Department of Forest and Department of Animal Husbandry & Veterinary Services. All cases treated symptomatically. Health education regarding personal protection from tick bite given.",,53
19,,Bhandara,xvi. Food Poisoning,08,00,11-12-15,Under Control,,"Cases reported from Village Chandmara, SC Dongari (Buj), PHC Nakadongari, Block Tumsar. District RRT investigated the outbreak. House to house survey done. All cases consumed Chandrajyoti seeds. Health camp organized and all cases treated symptomatically. Health education given.",,53
20,,Budaun,xvii. Measles?,25,00,07-12-15,Under Surveillance,,"Cases reported from Village Mohannagla, Block/PHC Mianon. District RRT investigated the outbreak. House to house survey done. Majority of cases were under 05 years of age group. 05 Blood samples collected and sent to Lab; result, awaited. All cases treated symptomatically. Health education given.",,53
21,,Budaun,xviii. Chickenpox,09,00,18-12-15,Under Control,,"Cases of fever with rashes were reported from Village Myari, Block Miaon. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 1-7 year age group. All cases treated symptomatically. Health education given.",,53
24,,Thrissur,i. Hepatitis A,33,00,07-12-15,Under Surveillance,,"30 Cases reported in 51st week ending on 20th December 2105; further 10 more cases reported in 53rd week ending on 03rd January 2015 from Varantharapilly, Velupadam. District RRT investigated the outbreak. House to house survey done. Consumption of ice-cream could be the cause of outbreak. All cases treated symptomatically. Chlorination done. Health education given.",,53
25,,Yamuna Nagar,ii. Hepatitis E,30,00,13-12-15,Under Control,,"Cases reported from Village Mandkheri Ki Tapprion, UPHC Ganga Nagar, BlockJagadhri. District RRT investigated the outbreak. House to house survey done. Leakages in the pipeline could be the probable cause of the outbreak. All 05 water samples tested at State Bacteriologist Laboratory, Karnal were found to",,53
21,1266887/2019/O/O IDSP-NCDC TN/TNJ/2019/07/0182 Tamil Nadu,Thanjavur,Food Poisoning,15,00,15-02-19,18-02-19,Under Surveillance,"Cases reported from Village/HSC Pillaiyarpatti, PHC/Block Vallam. District RRT investigated the outbreak. House to house survey done. 8 water samples sent to DPHL Thanjavur Result awaited. Health education given to the Students, Cook & food handlers. Health camp organized in the school and all cases treated symptomatically.",,7
58,West Bengal (Follow up of 34th week outbreak 1079),Purba Medinipur,Dengue,464,00,12-08- 19,12-08-19,,Under Surveillance,"Cases reported from Village Kashthakhali, SC Barsundra, GP Baruttarhingly, Block Haldia. District RRT investigated the outbreak. A clustering of cases was observed. No history of migration noted among cases. A total of 139 samples for Dengue NS1 and 22 for Dengue MAC ELISA was collected and 25 were positive for NS1 and 4 MAC ELISA IgM. All cases were treated symptomatically. Fever camp conducted in the affected area. Entomological survey done and revealed HI 11.9%, BI 33.33%, CI 10%, PI 4 at Kastakhali on 20.08.19 and HI 9.8%, BI 17.64%, CI 6.52% at Kastakhali on 26.08.19. Potential breeding sites identified. Source reduction activities undertaken. Health education given.",35
41,Kerala,xxxix. Dengue,20,0,03/03/13,Under control,"Cases of fever with arthralgia reported from Village-SC Mylapur, PHC Thrikkovilvattom, Block Palathara, District Kollam. Medical team investigated the outbreak. Active search for fever cases done. Cases treated at local health centre. Out of 14 serum samples collected, 5 samples were positive for Dengue (IgM ELISA). Fogging done in the affected area. IEC done.",,,,11
23,Tamil Nadu,xxiii. Chikunguny a,16,0,30/03/13,30/03/13,Under control,"Outbreak of fever with joint pain reported from Village Musiri, SC Pulivalam, PHC Chinnakodunthurai, Block Veeramanipatti, District Tiruchirapalli. District RRT investigated the outbreak. Active search for fever cases done. Cases treated at local health centre. All 22 blood smears examined tested negative for malaria. Out of 4 serum samples collected 1 sample was positive for Chikungunya (IgM ELISA). Anti-larval activities and fogging done. IEC done.",,,13
14,Jharkhand,xiv Chickenpox,73,0,08/05/13,09/05/13,Under control,"Outbreak of fever with rash reported from Villages Mishargangti (34 cases) & Bihari (39 cases), SC Budhwachawk, PHC Meherma, Block Thakurgangti, District Godda. District RRT investigated the outbreak. House to house survey done. Most of the cases were below 15 years. All cases treated. Health education given regarding isolation of cases",,,19
33,West Bengal,xxxiii Cholera,60,1,01/05/13,02/05/13,Under surveillance,"Outbreak of loose motion reported from Village Mahultanr, SC Chatuhansa, Block Arsha, District Purulia. District RRT investigated the outbreak. People consumed water from stream and well. People practice open defecation. Cases treated at temporary health camp organized in the community. 1 death occurred in a patient aged 22 years. Out of 5 stool samples collected and sent to BMCH Bankura, 3 samples were positive for V. cholerae (O1 ogawa). Disinfection of surrounding done. Chlorination of water sources done. IEC done regarding safe drinking water.",,,19
6,Assam,vi. Food Poisoning,11,0,07/06/13,09/06/13,Under control,"Cases of loose motion and vomiting reported from Village-SC Champabati, PHC-Block Sidli, District Chirang. Medical team investigated the outbreak. Cases consumed food in community function. Cases treated at Civil Hospital. Health education given.",,,23
